r_mopac_Alpha_LUMO_Energy,r_mopac_Alpha_SOMO_Energy,r_mopac_Beta_LUMO_Energy,r_mopac_Beta_SOMO_Energy,r_mopac_Dipole,r_mopac_Dipole_X,r_mopac_Dipole_Y,r_mopac_Dipole_Z,r_mopac_Ionization_Energy,r_mopac_MOPAC_Heat_of_Formation,r_mopac_MOPAC_Total_Energy_EV,i_desc_Chirality_count,PBF,PMI1,PMI2,PMI3,NPR1,NPR2,RadiusOfGyration,InertialShapeFactor,Eccentricity,Asphericity,SpherocityIndex,FEBo
-2.674,-11.265,-2.633,-11.476,15.7368544363525,-5.51749332987333,-5.67224830672874,13.6026267335601,11.2646086947521,-282.26500346791,-7567.5236,2,1.24263315243736,2975.28596120126,17914.9598789903,18760.4548776349,0.158593487237253,0.954932062993175,5.66598967784998,0.000320954716772,0.987343965295746,0.601815132888726,0.177099627444501,-10
-3.856,-10.037,-3.856,-10.121,30.4337404786214,-11.1542544677613,27.9866505008711,-4.30610735242357,10.0371438204213,-224.487412775809,-7565.32,1,1.05106139265296,4929.38492524397,8115.43378104046,11605.3446721705,0.424751273184035,0.699284166932257,4.47110612788651,0.000141860328933,0.90531008827282,0.220195720499529,0.195566375363071,-7.7
-2.619,-11.254,-2.644,-11.085,12.8684818012243,1.93628162118639,7.67276773447154,-10.1477718068918,11.0848782378699,-265.057525346579,-7566.6574,1,1.10015418688595,5014.85941040822,8807.90183088266,12014.7387277323,0.417392298247234,0.733091416341195,4.57752075468989,0.000146183842127,0.90872639961866,0.22070667456355,0.189567338738355,-9.9
-4,-9.665,-4,-9.964,37.1288330464702,1.57587721627238,23.6782667400987,-28.5553241721508,9.66521424416331,-227.815086129209,-7565.5984,2,1.09402108321025,3736.25751118024,27423.590700284,29576.9823930073,0.126323147558947,0.927193664853638,7.01255706661419,0.000248161070825,0.991989144290804,0.668735386218606,0.102746716501694,-7.8
-2.557,-10.215,-2.558,-10.097,25.3012981613982,5.28863897174834,-24.3571987957584,-4.34889104282757,10.0965852103534,-247.337557257881,-7566.3435,1,1.06373813078637,5194.41479491651,7167.16389258315,10829.6053070862,0.479649502232331,0.661812105736986,4.3332306505857,0.000127408405348,0.877460172890073,0.182438672559657,0.212324853752348,-8.7
-3.836,-9.524,-3.836,-9.806,33.6115569987271,16.0814612018461,29.4250910879205,2.29943122527715,9.5244778377689,-224.697688553977,-7565.5246,1,1.17537938488645,4428.33471912587,9108.4059404461,11255.3106441459,0.393444024703941,0.809254069338687,4.48029464979786,0.000182744557642,0.919348573406607,0.23792521088015,0.24908822314791,-9.8
-4.012,-9.383,-4.012,-9.605,34.4644978635982,10.7881861395901,27.3517851769171,17.9804477264417,9.38305210172313,-217.865702531475,-7565.4479,3,0.879465668842856,1968.52366911844,37214.3877456303,38122.1455245148,0.05163727387412,0.976188177071492,7.91141739456649,0.000495898623108,0.998665906070118,0.853463413821848,0.051374435638128,-8.9
-4.029,-9.638,-4.029,-9.814,36.2774390679865,-14.4712195623259,23.1607118401305,23.8792340071634,9.63788204119848,-223.494440864189,-7565.4451,1,1.0364208382206,5548.09539936594,7381.76735095718,11740.1505645221,0.47257446732684,0.628762579354334,4.47290598030508,0.00011332944625,0.881290742508256,0.19946911295446,0.173347713354609,-8.5
-2.701,-11.133,-2.691,-11.365,12.2065869409244,0.252553267751395,-7.92546437400126,-9.2803015064022,11.1329108818271,-268.748408446729,-7566.8925,2,0.957719124535665,4961.12794377017,11945.9241251033,15895.1264909041,0.312116292160944,0.751546339183858,5.15349299245037,0.000151486989995,0.950043904336902,0.341893719922057,0.126804771240981,-8.6
-4.027,-9.583,-4.027,-9.694,39.8471178308956,-8.93177936495455,-32.2657384667098,21.6087537355336,9.58266470773017,-229.539591279288,-7565.7264,3,1.00653585533277,5375.70424627338,8040.24263397807,11998.2699906203,0.448039946631963,0.670116828531412,4.53616362255443,0.000124656565509,0.894013538052992,0.2063041830442,0.166972649577879,-9.7
-4.054,-9.796,-4.054,-9.631,39.6054658307396,17.2927497384689,33.4746758729248,12.2065476427693,9.63107491004642,-224.144130666187,-7565.4598,1,0.944418589203292,5053.26077013832,8524.53611155537,12447.0918972357,0.405979228871973,0.684861667442863,4.5903392858092,0.000135528661313,0.913882304087631,0.242449612089217,0.145448238368825,-8.1
-2.811,-11.156,-2.78,-11.004,9.21422248670636,4.93836258042542,3.77407628121529,6.80226574623097,11.0035770622261,-269.612011641439,-7566.7966,2,1.24578864732525,2872.56128104174,24820.9075123581,25745.6617700777,0.111574575425376,0.964081161868044,6.57779050368527,0.000335617265411,0.993756063688996,0.704380343340856,0.127560118740724,-7.1
-4,-9.535,-4,-9.777,40.0051902819985,9.09801739971315,-34.2570830703379,-18.5497597937383,9.53513191519707,-229.198265141837,-7565.6993,1,1.05818348117152,4320.06917425202,8193.49042418115,11229.6667350854,0.38470145874896,0.729628992335262,4.38450138787987,0.00016889289567,0.923041054144626,0.255309878728248,0.196191866189992,-8
-4.029,-9.528,-4.029,-9.713,36.4985481266867,13.3536438546498,29.9227109768426,16.0765537026935,9.52760001364486,-227.102091419423,-7565.6444,1,0.96936815213312,5130.81024512385,7677.19219464482,11505.1067581179,0.445959377256852,0.66728561116809,4.4368075981506,0.000130054626714,0.895053201679476,0.208985946620201,0.163413495040691,-8.9
-4.035,-10.64,-4.035,-11.638,7.95417531459602,0.776998804635753,-1.69674801755531,7.73215519488877,10.6399683816515,-214.787892649765,-7565.0547,2,0.983154376275576,6390.65939865128,11645.7969901521,16779.377989641,0.380863903453194,0.69405415369639,5.30499032484226,0.000108604466363,0.924631108630029,0.267123085816523,0.12442998754071,-9.2
-4.076,-9.704,-4.076,-9.544,43.2134646779686,1.63446565522164,-30.2868675073437,30.7804760861256,9.54448735362176,-228.98827486136,-7565.6593,2,1.07756059656743,5610.75045555773,7275.61783132669,11540.1065568295,0.486195723404067,0.630463661275375,4.44713940310191,0.000112367082847,0.873849940518162,0.188099085972582,0.204450193069058,-8.7
-4.011,-9.98,-4.011,-10.079,31.3218925328414,15.8394363830344,-25.0858459460051,10.0435820343126,9.98008131670247,-232.328888126765,-7565.5598,1,0.943870923468046,6036.82693064218,7148.41760048771,12018.0252226641,0.502314383502681,0.594808004480382,4.51729850148314,9.8529908396282E-05,0.864685064128161,0.191193280085872,0.150660700568727,-8.6
-4.173,-9.631,-4.173,-9.918,43.2569031856244,7.04612592312402,-38.4085433636828,-18.6090187641923,9.63137088952751,-220.649849994545,-7565.1517,2,1.02461272954885,5454.67996355027,11571.9532425689,15579.1585461262,0.350126738064848,0.742784227293603,5.138042838502,0.000136173750295,0.936702336546711,0.293440444771128,0.152401243365121,-8.5
-2.283,-10.586,-2.342,-10.582,13.644022468556,1.39931630544442,10.0274529263848,-9.1461167064999,10.5824538548422,-254.971599739976,-7566.6797,2,1.53799058713089,5222.71274851799,8030.79080092873,10077.3299881173,0.51826354348586,0.796916525547763,4.34625770074729,0.000152586704251,0.855220965302816,0.130953936058302,0.407541731806708,-8.6
-2.549,-10.481,-2.555,-10.8,9.38257538902096,-2.72810632171001,8.914163383384,1.06200188438793,10.4807229539213,-274.176376319723,-7567.2859,0,1.02568709631788,5288.78369300822,7279.48881711514,11439.7052975369,0.462318176513423,0.636335344992015,4.41248119988408,0.000120317899526,0.886714104807916,0.205086356824895,0.193981735220458,-8.7
-3.629,-10.059,-3.629,-9.981,29.6303782635713,-10.5003412190752,18.2121673331027,20.8810706467934,9.9814291796442,-235.160597452777,-7565.7783,2,1.27906998680344,4829.52700338913,8158.3276700306,11081.2652458364,0.43582812036773,0.736227090412438,4.41809635140044,0.000152442897596,0.900029915889873,0.20268056424,0.298083502799165,-7.8
-4.022,-9.597,-4.022,-9.762,38.1106114181346,12.0775825038154,31.1866799828025,-18.2740716639135,9.59697471706351,-225.248844794376,-7565.496,4,0.826678399819344,5508.00129863184,12530.1758683743,17079.2347724483,0.322496960315645,0.733649723498597,5.32791691060488,0.000133197086152,0.946570499533537,0.330672921199759,0.086490781773608,-8.4
-2.397,-10.015,-2.397,-10.211,23.3739062384796,2.11822800369033,23.0593589747125,-3.18096945049207,10.0154258006218,-255.295889662782,-7566.5083,0,1.14485913729285,5235.94153585416,8461.21613063626,11849.5955275793,0.441866688501542,0.714051050176625,4.54426917540571,0.000136374908942,0.897080726352251,0.201104045946707,0.21173881284717,-8.6
-3.303,-11.38,-3.66,-10.794,3.68301402312518,-0.800011744433564,-0.720719988507078,3.5220925884297,10.7940168066112,-204.970063518762,-7565.1451,3,1.30364816958439,5123.8889467529,15476.327146862,17395.9296692005,0.294545278360418,0.889652202622024,5.54651405945871,0.000173628314717,0.95563752489926,0.362207590892824,0.212661794722157,-9.1
-4.002,-9.61,-4.002,-9.739,37.0552238302872,11.6153946552303,32.1122138363941,-14.386728003324,9.60955454800081,-227.610176032409,-7565.6137,2,0.809460854311189,5180.20793181118,11832.6677402088,16038.3747122954,0.322988334213187,0.737772246407086,5.16880489632086,0.000142421357621,0.946402945875694,0.329266611041771,0.088286257679644,-8.5
-3.966,-9.738,-3.966,-9.939,34.4192639882893,9.91504556317866,-26.0314651646913,-20.2173298522605,9.73818552294914,-224.709187631059,-7565.4975,1,0.886922035389433,5835.22440469112,11464.7666941424,16297.481913742,0.358044539369661,0.703468594401408,5.21559250470559,0.000120555534049,0.933704507768688,0.291472615571932,0.107197689175658,-9
-2.545,-9.989,-2.545,-10.148,24.1154766773667,1.35148818916587,24.0739877102262,0.415705158783901,9.98865444428073,-254.266345168144,-7566.5463,2,0.88927245941322,5499.10124225085,11559.6867418148,16195.1601844254,0.339552136541337,0.713774152905975,5.18886000256056,0.00012979832912,0.940587234960274,0.312208490114285,0.103071380400637,-9.1
-3.97,-9.545,-3.97,-9.884,36.3139408183354,-8.82892467501745,25.0753878133915,-24.7381752125828,9.54545826414864,-214.689102211356,-7565.3041,1,0.805657110454644,5720.25707957007,13202.6075240625,18233.7053493573,0.313718850336237,0.72407704693593,5.4804219908942,0.000126581207254,0.949515920321355,0.344606778304511,0.080101289971649,-8.8
-4.022,-9.555,-4.022,-9.843,42.6757769987583,-16.309765410138,-31.7730559771026,-23.359931690609,9.55509528125799,-226.081308833585,-7565.5317,1,1.09672421866371,4460.45151895137,8004.4434077702,11143.4759635464,0.400274701856299,0.718307593963957,4.37203223491831,0.000161039211145,0.916395200256882,0.240694704197615,0.204657234824134,-8
-4.006,-9.642,-4.006,-9.816,35.7360901138845,-17.4787268511846,-29.1087153413665,11.1465212270307,9.64170153379223,-224.332710060029,-7565.4666,2,0.944022994467398,5844.7037919369,8030.88628014408,12873.2814077074,0.454018179734469,0.623841429842113,4.65375030514294,0.000106736192637,0.890992419984929,0.216991913744833,0.147527105734325,-9.1
-3.548,-10.061,-3.566,-10.613,19.1854205985661,4.74053220648377,-14.1022321302384,12.113412685451,10.0613293100395,-217.244805226394,-7564.783,1,1.01217139804094,2085.28928518818,28929.761983074,29927.1654044583,0.069678810438811,0.966672305649243,7.02440379914702,0.000463567483186,0.997569477969245,0.806036200418498,0.072793792281899,-9.9
-2.699,-11.131,-2.685,-11.148,13.4772945136365,0.16787815138008,8.13225080997496,-10.7459658056988,11.1311073734359,-267.64222948844,-7566.9039,1,1.05252798734765,5367.18348637253,7525.01549964485,10994.1842474002,0.488183876638388,0.684454192353952,4.39769943311545,0.000127525767303,0.872740799201181,0.16949862363384,0.199921441776363,-8.9
-4.029,-9.316,-4.029,-9.661,37.027404105597,-12.5208970596628,-30.8095238081909,-16.2797123541243,9.31604578080061,-222.810857675097,-7565.5516,3,1.11533929051531,3392.97448686248,18297.0107646762,20189.1803622457,0.168059050738258,0.906278037858939,5.82303440121895,0.000267104288985,0.985776929870524,0.579090495694886,0.137763221970193,-7.6
-2.526,-10.592,-2.566,-10.979,18.5248285050719,-10.4846987781133,11.6794039134243,-9.84031945119888,10.5917766363913,-264.11507622301,-7566.9213,3,1.09049888046798,5171.63849607582,8242.37919517282,12120.6532422969,0.426679849071879,0.680027637983221,4.54319444906022,0.000131491719404,0.904402734624348,0.223181278876929,0.19914102875796,-9
-2.797,-11.103,-2.764,-11.12,9.18641857110399,-0.027164186023181,0.87886218494411,9.1442413315921,11.1026422848693,-274.203528062062,-7567.1345,0,0.97390702650595,4939.0149443739,7426.10036077231,11272.050059638,0.438164745387275,0.658806545524762,4.37469764560042,0.000133388247038,0.898894685655503,0.218659576370297,0.169073786813475,-8.8
-3.96,-9.459,-3.96,-9.845,34.2201309793867,-13.4999222155962,24.9896822353006,19.0862580459852,9.45901655619357,-224.541088907485,-7565.5531,2,1.13206637380035,4200.99182634481,19428.6518307928,21447.6541543831,0.19587185601304,0.90586372248185,6.04128442229158,0.000215630917633,0.980629499873427,0.525014893805416,0.127103293744603,-9.1
-4.065,-9.275,-4.065,-9.548,40.8921861575938,0.896623970667088,28.2385413049584,29.5626747634698,9.27542315289017,-209.189229771029,-7565.1133,2,0.914257551931765,4921.7550858775,8383.49035577714,12408.0684954527,0.396657633513324,0.675648297625817,4.56277834548242,0.000137277919327,0.917966623454039,0.254776090159352,0.137222423637356,-8.9
-4.023,-9.37,-4.023,-9.524,41.4261909921893,11.1235328726498,32.3394288130067,-23.378572681002,9.37001452604466,-218.19217020311,-7565.3536,0,1.23108401066714,5555.32495280927,7163.62698911103,10699.1852147804,0.519228786238309,0.669548834355615,4.3543819222959,0.000120523792945,0.854635283346933,0.151514999199414,0.263263583107914,-10.1
-2.384,-10.197,-2.384,-10.234,18.9260520025223,2.50275558590266,-17.9606488761443,5.41726414597514,10.1973074116312,-260.884082483331,-7566.6732,1,0.975384951876796,4766.14245304259,8645.75127145123,12275.662911081,0.388259476296002,0.704300153407344,4.56049248096522,0.000147771528096,0.92155009579857,0.256483891891256,0.162321919542413,-9.3
-3.015,-11.365,-3.045,-11.416,11.6315378025753,4.00680099099044,9.21880702808179,-5.85250497225978,11.3654235578129,-267.745620299189,-7566.6507,1,0.795253793937644,5290.10743812174,12009.1241996329,16553.563548908,0.31957514298912,0.725470631393153,5.2353728022002,0.000137137220724,0.94756093629037,0.336231387075438,0.085817070851795,-7.5
-4.001,-9.565,-4.001,-9.939,39.0480535052782,9.60699107360931,-32.9336036966329,-18.6503070381104,9.56501866710504,-227.532910572743,-7565.55,0,0.927259391615139,5317.17933598122,7305.74271480351,11578.6497359056,0.459222746802033,0.630966725951494,4.42661887867604,0.000118665684582,0.888321151847459,0.209719803533187,0.131099692110918,-8.9
-3.998,-9.57,-3.998,-9.875,36.0428028923214,-12.1272660037485,28.8259494456001,17.9186410804158,9.57015898846864,-228.628369125887,-7565.6363,2,0.888103934137336,5516.71509873385,8311.81668195079,12899.53118042,0.427667875799053,0.644350291936748,4.65193982707108,0.000116799631738,0.90393594242597,0.233390070880785,0.122404174102642,-9.1
-2.649,-10.778,-2.659,-11.207,6.33574287622769,0.555679188421482,0.934259398240506,-6.24179604040571,10.7779875036447,-282.464000771579,-7567.3892,4,1.5564550857937,4989.17546341045,17922.8416167011,18861.2087092816,0.264520452549538,0.95024883574303,5.81566460459676,0.000190462099943,0.964380075583785,0.41328718036942,0.269601635238932,-9.6
-3.85,-11.7,-3.97,-10.639,5.48242952967403,-2.49424151334459,-0.606985480028243,4.84431227812423,10.6389265506343,-210.72864089068,-7564.8844,0,0.726263110254517,5445.96446643546,11806.480432223,16769.8746917252,0.324746878944938,0.704029138515193,5.24846500196988,0.000129275382323,0.945800964587963,0.334029104085748,0.069307842614228,-10.2
-3.905,-9.835,-3.905,-10.036,31.4273822105481,9.8489494517442,-19.9085763593118,-22.2334687948218,9.83482588073523,-225.086543301732,-7565.4752,1,0.863504394476531,5213.33354802952,11153.3490396907,15512.1381841569,0.336080912001807,0.719007844520237,5.08044167245545,0.000137917100047,0.941833117164625,0.315565559656328,0.104932205383947,-8.9
-4,-9.477,-4,-9.763,36.1998921261809,10.9568538746587,24.7027477517306,-24.0863819746944,9.47662057275878,-220.919051040459,-7565.4501,1,1.09500143388054,5108.65805114423,7760.59471808283,11518.7619336233,0.443507564491984,0.673735142960952,4.44363695365187,0.000131881041208,0.896270628905348,0.209309380385486,0.199387756967306,-9.3
-3.995,-9.638,-3.995,-10.01,39.1301261164581,0.385647181179175,30.5193369125941,-24.4864885305578,9.63814989976242,-226.311630390614,-7565.5179,2,0.924462984490421,3857.51303348842,21180.8994244812,24177.4842911464,0.159549810353967,0.876058864082792,6.31252406813294,0.00022710457657,0.987189879413284,0.596135025731342,0.078501194472769,-9.1
-4.158,-9.517,-4.158,-9.833,44.7723035559018,5.21903590948177,-40.4384907285763,-18.4945748118793,9.51740207051479,-218.476387322036,-7565.24,1,1.07175426143844,5238.59273527764,7779.34468226834,11696.6982813433,0.447869356742613,0.665088941780838,4.47329410144503,0.000126959467053,0.894099009780773,0.207946406780747,0.185875444803134,-8.6
-4.056,-9.473,-4.056,-9.836,38.7234587664589,8.57252752025937,35.1567241407464,13.784874988316,9.47263688810024,-229.636696318252,-7565.6543,1,1.18578676937064,4850.35357593984,8025.82502594757,11209.2814402667,0.43270869785784,0.715998172471317,4.41598732939285,0.000147617727504,0.901533794595728,0.209112208068004,0.246626263504494,-10.3
-3.99,-10.019,-3.99,-9.878,35.2242104790407,15.4126171508225,15.6619271226873,27.5299886530592,9.87828487236339,-202.471480236127,-7564.5773,1,1.15306893503893,4664.89265219472,8022.63542770916,11076.8419225569,0.421139227661552,0.724271004659896,4.38645318278464,0.000155259951013,0.906996003808524,0.218561214461234,0.233957453677897,-8.8
-2.459,-10.673,-2.478,-10.535,10.3596385293668,-1.57394140318922,9.77106540414387,-3.06122521001166,10.5352588614595,-277.11442205534,-7567.3518,0,1.24037791722158,5768.38837856014,7005.02587930685,10783.2373798674,0.534940312946268,0.649621781709586,4.36724066720741,0.000112617552612,0.84488985174693,0.147600274752198,0.273861110339752,-9.7
-3.987,-9.676,-3.987,-9.718,39.011959746051,11.7379403834708,-27.7679112097014,24.7607929160544,9.67596841628649,-224.828316173953,-7565.4868,0,1.05205151680456,5227.75281165582,7653.01386220068,11400.8707939518,0.458539782279541,0.671265730531799,4.43032083047657,0.000128404259864,0.888673881728855,0.196865377519492,0.198684562873101,-9.1
